1307,Pr-137,S,5.0E-03,1.77E-10,1.22E-10,5.79E-11,3.67E-11,2.33E-11,1.91E-11,2.30E-11
1308,Pr-138m,F,5.0E-03,4.39E-10,3.50E-10,1.78E-10,1.08E-10,6.31E-11,5.07E-11,6.24E-11
1309,Pr-138m,M,5.0E-03,5.94E-10,4.59E-10,2.34E-10,1.46E-10,9.07E-11,7.27E-11,8.80E-11
1310,Pr-138m,S,5.0E-03,6.11E-10,4.71E-10,2.40E-10,1.50E-10,9.38E-11,7.51E-11,9.08E-11
1311,Pr-139,F,5.0E-03,1.12E-10,8.32E-11,4.01E-11,2.46E-11,1.40E-11,1.15E-11,1.42E-11
1312,Pr-139,M,5.0E-03,1.59E-10,1.16E-10,5.71E-11,3.65E-11,2.35E-11,1.90E-11,2.28E-11
1313,Pr-139,S,5.0E-03,1.66E-10,1.20E-10,5.96E-11,3.83E-11,2.49E-11,2.02E-11,2.41E-11
1314,Pr-142,F,5.0E-03,3.02E-09,1.95E-09,8.24E-10,5.01E-10,2.53E-10,2.09E-10,2.71E-10
1315,Pr-142,M,5.0E-03,5.28E-09,3.50E-09,1.60E-09,1.02E-09,6.21E-10,5.17E-10,6.26E-10
1316,Pr-142,S,5.0E-03,5.53E-09,3.68E-09,1.69E-09,1.08E-09,6.63E-10,5.52E-10,6.67E-10
1317,Pr-142m,F,5.0E-03,3.84E-11,2.48E-11,1.05E-11,6.38E-12,3.21E-12,2.64E-12,3.44E-12
1318,Pr-142m,M,5.0E-03,6.73E-11,4.47E-11,2.04E-11,1.30E-11,7.90E-12,6.58E-12,7.98E-12
1319,Pr-142m,S,5.0E-03,7.05E-11,4.69E-11,2.15E-11,1.38E-11,8.43E-12,7.03E-12,8.49E-12
1320,Pr-143,F,5.0E-03,7.03E-09,4.72E-09,2.09E-09,1.28E-09,7.30E-10,5.85E-10,7.36E-10
1321,Pr-143,M,5.0E-03,1.15E-08,8.44E-09,4.63E-09,3.24E-09,2.67E-09,2.15E-09,2.41E-09
1322,Pr-143,S,5.0E-03,1.25E-08,9.18E-09,5.12E-09,3.62E-09,3.03E-09,2.44E-09,2.72E-09
1323,Pr-144,F,5.0E-03,1.22E-10,7.47E-11,3.18E-11,2.00E-11,1.21E-11,1.05E-11,1.27E-11
1324,Pr-144,M,5.0E-03,1.86E-10,1.15E-10,5.01E-11,3.20E-11,2.04E-11,1.75E-11,2.09E-11
1325,Pr-144,S,5.0E-03,1.93E-10,1.19E-10,5.22E-11,3.34E-11,2.13E-11,1.83E-11,2.18E-11
1326,Pr-145,F,5.0E-03,8.52E-10,5.42E-10,2.29E-10,1.57E-10,8.12E-11,6.84E-11,8.58E-11
1327,Pr-145,M,5.0E-03,1.56E-09,1.02E-09,4.68E-10,3.00E-10,1.90E-10,1.57E-10,1.88E-10
1328,Pr-145,S,5.0E-03,1.64E-09,1.07E-09,4.95E-10,3.18E-10,2.03E-10,1.67E-10,2.01E-10
1329,Pr-146,F,5.0E-03,1.94E-10,1.24E-10,5.50E-11,3.40E-11,2.02E-11,1.70E-11,2.09E-11
1330,Pr-146,M,5.0E-03,2.97E-10,1.89E-10,8.52E-11,5.36E-11,3.38E-11,2.86E-11,3.43E-11
1331,Pr-146,S,5.0E-03,3.08E-10,1.96E-10,8.85E-11,5.58E-11,3.53E-11,2.98E-11,3.58E-11
1332,Pr-147,F,5.0E-03,1.04E-10,6.81E-11,3.04E-11,1.94E-11,1.20E-11,1.03E-11,1.23E-11
1333,Pr-147,M,5.0E-03,1.54E-10,1.01E-10,4.65E-11,3.04E-11,2.03E-11,1.72E-11,2.02E-11
1334,Pr-147,S,5.0E-03,1.60E-10,1.05E-10,4.84E-11,3.17E-11,2.13E-11,1.81E-11,2.12E-11
1335,Nd-135,F,5.0E-03,1.64E-10,1.11E-10,5.12E-11,3.19E-11,1.93E-11,1.61E-11,1.96E-11
1336,Nd-135,M,5.0E-03,2.41E-10,1.61E-10,7.53E-11,4.78E-11,3.06E-11,2.56E-11,3.06E-11
1337,Nd-135,S,5.0E-03,2.49E-10,1.67E-10,7.79E-11,4.96E-11,3.19E-11,2.66E-11,3.18E-11
1338,Nd-136,F,5.0E-03,2.98E-10,2.13E-10,1.02E-10,6.17E-11,3.60E-11,2.92E-11,3.61E-11
1339,Nd-136,M,5.0E-03,4.63E-10,3.21E-10,1.56E-10,9.77E-11,6.22E-11,5.08E-11,6.11E-11
1340,Nd-136,S,5.0E-03,4.81E-10,3.33E-10,1.62E-10,1.02E-10,6.51E-11,5.32E-11,6.38E-11
1341,Nd-137,F,5.0E-03,1.63E-10,1.18E-10,5.64E-11,3.44E-11,2.01E-11,1.64E-11,2.02E-11
1342,Nd-137,M,5.0E-03,2.44E-10,1.72E-10,8.32E-11,5.23E-11,3.32E-11,2.71E-11,3.26E-11
1343,Nd-137,S,5.0E-03,2.53E-10,1.78E-10,8.62E-11,5.43E-11,3.46E-11,2.82E-11,3.39E-11
1344,Nd-138,F,5.0E-03,1.55E-09,1.04E-09,4.60E-10,2.79E-10,1.48E-10,1.21E-10,1.55E-10
1345,Nd-138,M,5.0E-03,2.29E-09,1.69E-09,7.72E-10,4.83E-10,2.82E-10,2.36E-10,2.88E-10
1346,Nd-138,S,5.0E-03,2.40E-09,1.76E-09,8.06E-10,5.05E-10,2.97E-10,2.48E-10,3.03E-10
1347,Nd-139,F,5.0E-03,6.44E-11,4.55E-11,2.13E-11,1.31E-11,7.78E-12,6.42E-12,7.87E-12
1348,Nd-139,M,5.0E-03,9.54E-11,6.59E-11,3.13E-11,1.99E-11,1.27E-11,1.05E-11,1.25E-11
1349,Nd-139,S,5.0E-03,9.89E-11,6.83E-11,3.25E-11,2.06E-11,1.33E-11,1.09E-11,1.31E-11
1350,Nd-139m,F,5.0E-03,7.87E-10,6.24E-10,3.14E-10,1.93E-10,1.11E-10,8.96E-11,1.11E-10
1351,Nd-139m,M,5.0E-03,1.11E-09,8.56E-10,4.40E-10,2.82E-10,1.81E-10,1.45E-10,1.73E-10
1352,Nd-139m,S,5.0E-03,1.15E-09,8.83E-10,4.55E-10,2.93E-10,1.89E-10,1.51E-10,1.81E-10
1353,Nd-140,F,5.0E-03,6.16E-09,4.47E-09,2.00E-09,1.21E-09,5.88E-10,4.79E-10,6.27E-10
1354,Nd-140,M,5.0E-03,9.02E-09,6.21E-09,3.00E-09,1.94E-09,1.25E-09,1.05E-09,1.25E-09
1355,Nd-140,S,5.0E-03,9.37E-09,6.48E-09,3.16E-09,2.05E-09,1.34E-09,1.13E-09,1.33E-09
1356,Nd-141,F,5.0E-03,3.11E-11,2.39E-11,1.17E-11,7.10E-12,4.07E-12,3.28E-12,4.07E-12
1357,Nd-141,M,5.0E-03,4.38E-11,3.27E-11,1.62E-11,1.02E-11,6.32E-12,5.08E-12,6.15E-12
1358,Nd-141,S,5.0E-03,4.52E-11,3.37E-11,1.68E-11,1.05E-11,6.57E-12,5.28E-12,6.38E-12
1359,Nd-144,F,5.0E-03,5.75E-05,5.29E-05,3.33E-05,2.35E-05,1.93E-05,1.90E-05,2.01E-05
1360,Nd-144,M,5.0E-03,1.96E-05,1.86E-05,1.25E-05,8.62E-06,7.75E-06,7.81E-06,8.12E-06
1361,Nd-144,S,5.0E-03,1.05E-05,9.53E-06,6.28E-06,4.06E-06,3.43E-06,3.37E-06,3.57E-06
1362,Nd-147,F,5.0E-03,6.65E-09,4.53E-09,2.09E-09,1.25E-09,7.21E-10,5.93E-10,7.37E-10
1363,Nd-147,M,5.0E-03,1.10E-08,8.03E-09,4.52E-09,3.17E-09,2.66E-09,2.14E-09,2.38E-09
1364,Nd-147,S,5.0E-03,1.18E-08,8.67E-09,4.95E-09,3.52E-09,3.00E-09,2.41E-09,2.67E-09
1365,Nd-149,F,5.0E-03,3.89E-10,2.57E-10,1.13E-10,7.01E-11,3.97E-11,3.34E-11,4.13E-11
1366,Nd-149,M,5.0E-03,6.89E-10,4.65E-10,2.23E-10,1.49E-10,1.04E-10,8.53E-11,9.96E-11
1367,Nd-149,S,5.0E-03,7.23E-10,4.88E-10,2.36E-10,1.57E-10,1.11E-10,9.13E-11,1.06E-10
1368,Nd-151,F,5.0E-03,9.80E-11,6.64E-11,3.00E-11,1.91E-11,1.17E-11,9.93E-12,1.19E-11
1369,Nd-151,M,5.0E-03,1.46E-10,9.87E-11,4.59E-11,3.01E-11,1.98E-11,1.67E-11,1.97E-11
1370,Nd-151,S,5.0E-03,1.51E-10,1.02E-10,4.76E-11,3.13E-11,2.07E-11,1.74E-11,2.05E-11
1371,Nd-152,F,5.0E-03,1.46E-10,9.24E-11,4.01E-11,2.56E-11,1.57E-11,1.35E-11,1.63E-11
1372,Nd-152,M,5.0E-03,2.24E-10,1.42E-10,6.31E-11,4.09E-11,2.65E-11,2.27E-11,2.69E-11
1373,Nd-152,S,5.0E-03,2.32E-10,1.48E-10,6.56E-11,4.26E-11,2.76E-11,2.37E-11,2.80E-11
1374,Pm-141,F,5.0E-03,9.34E-11,6.25E-11,2.85E-11,1.76E-11,1.05E-11,8.75E-12,1.07E-11
1375,Pm-141,M,5.0E-03,1.38E-10,9.12E-11,4.19E-11,2.63E-11,1.66E-11,1.38E-11,1.67E-11
1376,Pm-141,S,5.0E-03,1.43E-10,9.43E-11,4.34E-11,2.73E-11,1.72E-11,1.44E-11,1.73E-11
1377,Pm-143,F,5.0E-03,1.47E-08,1.26E-08,7.21E-09,4.81E-09,3.26E-09,2.88E-09,3.27E-09
1378,Pm-143,M,5.0E-03,6.34E-09,5.52E-09,3.42E-09,2.26E-09,1.72E-09,1.50E-09,1.67E-09
1379,Pm-143,S,5.0E-03,5.62E-09,4.96E-09,3.20E-09,2.14E-09,1.71E-09,1.45E-09,1.60E-09
1380,Pm-144,F,5.0E-03,7.70E-08,6.73E-08,3.98E-08,2.73E-08,1.90E-08,1.71E-08,1.91E-08
1381,Pm-144,M,5.0E-03,3.12E-08,2.79E-08,1.79E-08,1.21E-08,9.39E-09,8.36E-09,9.17E-09
1382,Pm-144,S,5.0E-03,2.67E-08,2.42E-08,1.61E-08,1.10E-08,8.91E-09,7.63E-09,8.37E-09
1383,Pm-145,F,5.0E-03,2.75E-08,2.50E-08,1.54E-08,1.05E-08,8.24E-09,8.04E-09,8.62E-09
1384,Pm-145,M,5.0E-03,1.01E-08,9.39E-09,6.19E-09,4.14E-09,3.57E-09,3.51E-09,3.70E-09
1385,Pm-145,S,5.0E-03,6.94E-09,6.33E-09,4.26E-09,2.85E-09,2.41E-09,2.27E-09,2.42E-09
1386,Pm-146,F,5.0E-03,1.63E-07,1.47E-07,9.02E-08,6.14E-08,4.62E-08,4.40E-08,4.78E-08
1387,Pm-146,M,5.0E-03,6.35E-08,5.83E-08,3.83E-08,2.58E-08,2.15E-08,2.04E-08,2.18E-08
1388,Pm-146,S,5.0E-03,5.22E-08,4.82E-08,3.26E-08,2.20E-08,1.86E-08,1.72E-08,1.84E-08
1389,Pm-147,F,5.0E-03,3.95E-08,3.42E-08,1.92E-08,1.14E-08,7.58E-09,6.98E-09,7.97E-09
1390,Pm-147,M,5.0E-03,2.07E-08,1.76E-08,1.08E-08,6.91E-09,5.66E-09,4.94E-09,5.44E-09
1391,Pm-147,S,5.0E-03,1.89E-08,1.59E-08,9.94E-09,6.68E-09,5.69E-09,4.86E-09,5.31E-09
1392,Pm-148,F,5.0E-03,1.02E-08,6.71E-09,2.96E-09,1.79E-09,9.85E-10,7.97E-10,1.01E-09
1393,Pm-148,M,5.0E-03,1.48E-08,1.03E-08,5.19E-09,3.43E-09,2.40E-09,2.00E-09,2.32E-09
1394,Pm-148,S,5.0E-03,1.54E-08,1.09E-08,5.51E-09,3.66E-09,2.61E-09,2.18E-09,2.51E-09
1395,Pm-148m,F,5.0E-03,2.72E-08,2.09E-08,1.07E-08,6.97E-09,4.48E-09,3.81E-09,4.47E-09
1396,Pm-148m,M,5.0E-03,2.38E-08,1.87E-08,1.10E-08,7.64E-09,6.29E-09,5.11E-09,5.69E-09
1397,Pm-148m,S,5.0E-03,2.48E-08,1.96E-08,1.18E-08,8.30E-09,7.04E-09,5.69E-09,6.29E-09
1398,Pm-149,F,5.0E-03,2.78E-09,1.79E-09,7.66E-10,4.59E-10,2.38E-10,1.93E-10,2.51E-10
1399,Pm-149,M,5.0E-03,5.02E-09,3.45E-09,1.71E-09,1.15E-09,8.25E-10,6.67E-10,7.74E-10
1400,Pm-149,S,5.0E-03,5.28E-09,3.65E-09,1.82E-09,1.23E-09,8.97E-10,7.25E-10,8.38E-10
1401,Pm-150,F,5.0E-03,7.22E-10,5.03E-10,2.32E-10,1.42E-10,7.94E-11,6.53E-11,8.16E-11
1402,Pm-150,M,5.0E-03,1.15E-09,7.91E-10,3.75E-10,2.39E-10,1.50E-10,1.24E-10,1.49E-10
1403,Pm-150,S,5.0E-03,1.20E-09,8.23E-10,3.91E-10,2.50E-10,1.58E-10,1.30E-10,1.56E-10
1404,Pm-151,F,5.0E-03,2.06E-09,1.40E-09,6.21E-10,3.81E-10,2.04E-10,1.69E-10,2.14E-10
1405,Pm-151,M,5.0E-03,3.30E-09,2.56E-09,1.27E-09,8.46E-10,5.44E-10,4.38E-10,5.21E-10
1406,Pm-151,S,5.0E-03,3.48E-09,2.69E-09,1.34E-09,8.13E-10,5.88E-10,4.73E-10,5.55E-10
1407,Sm-140,F,5.0E-03,2.25E-10,1.46E-10,6.52E-11,4.01E-11,2.38E-11,2.00E-11,2.45E-11
1408,Sm-140,M,5.0E-03,3.24E-10,2.09E-10,9.49E-11,5.94E-11,3.71E-11,3.14E-11,3.77E-11
1409,Sm-140,S,5.0E-03,3.35E-10,2.16E-10,9.83E-11,6.15E-11,3.86E-11,3.26E-11,3.92E-11
1410,Sm-141,F,5.0E-03,1.04E-10,7.06E-11,3.26E-11,2.00E-11,1.20E-11,9.96E-12,1.22E-11
1411,Sm-141,M,5.0E-03,1.50E-10,1.00E-10,4.66E-11,2.91E-11,1.83E-11,1.52E-11,1.83E-11
1412,Sm-141,S,5.0E-03,1.55E-10,1.04E-10,4.81E-11,3.01E-11,1.89E-11,1.58E-11,1.90E-11
1413,Sm-141m,F,5.0E-03,1.93E-10,1.36E-10,6.42E-11,3.93E-11,2.33E-11,1.91E-11,2.35E-11
1414,Sm-141m,M,5.0E-03,2.90E-10,2.00E-10,9.50E-11,5.96E-11,3.77E-11,3.10E-11,3.73E-11
1415,Sm-141m,S,5.0E-03,3.01E-10,2.07E-10,9.84E-11,6.19E-11,3.93E-11,3.23E-11,3.89E-11
1416,Sm-142,F,5.0E-03,4.54E-10,2.95E-10,1.31E-10,7.93E-11,4.49E-11,3.71E-11,4.64E-11
1417,Sm-142,M,5.0E-03,7.35E-10,4.74E-10,2.16E-10,1.35E-10,8.36E-11,6.99E-11,8.45E-11
1418,Sm-142,S,5.0E-03,7.66E-10,4.94E-10,2.26E-10,1.41E-10,8.78E-11,7.35E-11,8.87E-11
1419,Sm-145,F,5.0E-03,1.75E-08,1.47E-08,8.11E-09,4.95E-09,3.22E-09,2.85E-09,3.30E-09
1420,Sm-145,M,5.0E-03,8.00E-09,6.71E-09,4.00E-09,2.49E-09,1.85E-09,1.63E-09,1.83E-09
1421,Sm-145,S,5.0E-03,7.11E-09,5.95E-09,3.64E-09,2.35E-09,1.81E-09,1.56E-09,1.74E-09
1422,Sm-146,F,5.0E-03,7.64E-05,7.02E-05,4.42E-05,3.12E-05,2.56E-05,2.53E-05,2.67E-05
1423,Sm-146,M,5.0E-03,2.70E-05,2.53E-05,1.71E-05,1.18E-05,1.06E-05,1.06E-05,1.10E-05
1424,Sm-146,S,5.0E-03,1.52E-05,1.36E-05,8.95E-06,5.81E-06,4.92E-06,4.80E-06,5.09E-06
1425,Sm-147,F,5.0E-03,6.98E-05,6.42E-05,4.04E-05,2.85E-05,2.34E-05,2.31E-05,2.44E-05
1426,Sm-147,M,5.0E-03,2.44E-05,2.29E-05,1.55E-05,1.06E-05,9.56E-06,9.62E-06,1.00E-05
1427,Sm-147,S,5.0E-03,1.34E-05,1.21E-05,7.97E-06,5.16E-06,4.37E-06,4.27E-06,4.53E-06
1428,Sm-148,F,5.0E-03,6.00E-05,5.52E-05,3.47E-05,2.45E-05,2.01E-05,1.98E-05,2.10E-05
1429,Sm-148,M,5.0E-03,2.06E-05,1.94E-05,1.31E-05,9.02E-06,8.11E-06,8.17E-06,8.49E-06
1430,Sm-148,S,5.0E-03,1.10E-05,1.00E-05,6.60E-06,4.27E-06,3.61E-06,3.54E-06,3.76E-06
1431,Sm-151,F,5.0E-03,2.93E-08,2.68E-08,1.67E-08,1.16E-08,9.40E-09,9.27E-09,9.84E-09
1432,Sm-151,M,5.0E-03,1.09E-08,1.01E-08,6.68E-09,4.54E-09,4.03E-09,4.01E-09,4.20E-09
1433,Sm-151,S,5.0E-03,6.60E-09,5.79E-09,3.76E-09,2.45E-09,2.06E-09,1.98E-09,2.11E-09
1434,Sm-153,F,5.0E-03,2.28E-09,1.50E-09,6.57E-10,3.98E-10,2.10E-10,1.76E-10,2.24E-10
1435,Sm-153,M,5.0E-03,4.15E-09,2.88E-09,1.50E-09,1.03E-09,7.92E-10,6.35E-10,7.25E-10
1436,Sm-153,S,5.0E-03,4.40E-09,3.07E-09,1.61E-09,1.11E-09,8.66E-10,6.94E-10,7.90E-10
1437,Sm-155,F,5.0E-03,9.83E-11,6.28E-11,2.73E-11,1.76E-11,1.10E-11,9.48E-12,1.13E-11
1438,Sm-155,M,5.0E-03,1.57E-10,1.01E-10,4.54E-11,3.00E-11,2.01E-11,1.71E-11,2.01E-11
1439,Sm-155,S,5.0E-03,1.63E-10,1.05E-10,4.74E-11,3.14E-11,2.11E-11,1.80E-11,2.10E-11
1440,Sm-156,F,5.0E-03,1.01E-09,6.87E-10,3.11E-10,1.92E-10,1.08E-10,9.04E-11,1.12E-10
1441,Sm-156,M,5.0E-03,1.64E-09,1.16E-09,5.91E-10,3.59E-10,2.73E-10,2.21E-10,2.56E-10
1442,Sm-156,S,5.0E-03,1.73E-09,1.22E-09,5.65E-10,3.88E-10,3.00E-10,2.43E-10,2.78E-10
1443,Eu-145,F,5.0E-03,3.18E-09,2.55E-09,1.34E-09,8.59E-10,5.31E-10,4.43E-10,5.26E-10
1444,Eu-145,M,5.0E-03,3.28E-09,2.63E-09,1.43E-09,9.30E-10,6.26E-10,5.06E-10,5.93E-10
1445,Eu-145,S,5.0E-03,3.32E-09,2.66E-09,1.46E-09,9.50E-10,6.47E-10,5.20E-10,6.09E-10
1446,Eu-146,F,5.0E-03,4.79E-09,3.85E-09,2.01E-09,1.29E-09,7.89E-10,6.49E-10,7.77E-10
1447,Eu-146,M,5.0E-03,5.27E-09,4.23E-09,2.27E-09,1.47E-09,9.58E-10,7.68E-10,9.11E-10
1448,Eu-146,S,5.0E-03,5.34E-09,4.28E-09,2.31E-09,1.50E-09,9.83E-10,7.86E-10,9.31E-10
1449,Eu-147,F,5.0E-03,3.99E-09,2.99E-09,1.53E-09,9.82E-10,6.18E-10,5.25E-10,6.20E-10
1450,Eu-147,M,5.0E-03,4.92E-09,3.76E-09,2.22E-09,1.57E-09,1.32E-09,1.06E-09,1.17E-09
1451,Eu-147,S,5.0E-03,5.25E-09,4.03E-09,2.42E-09,1.73E-09,1.49E-09,1.19E-09,1.31E-09
1452,Eu-148,F,5.0E-03,2.08E-08,1.69E-08,9.12E-09,6.26E-09,4.18E-09,3.62E-09,4.14E-09
1453,Eu-148,M,5.0E-03,1.43E-08,1.20E-08,7.05E-09,4.70E-09,3.25E-09,2.70E-09,3.10E-09
1454,Eu-148,S,5.0E-03,1.41E-08,1.19E-08,7.15E-09,4.30E-09,3.39E-09,2.78E-09,3.15E-09
1455,Eu-149,F,5.0E-03,4.30E-09,3.32E-09,1.69E-09,1.03E-09,6.33E-10,5.34E-10,6.40E-10
1456,Eu-149,M,5.0E-03,2.53E-09,1.96E-09,1.08E-09,6.78E-10,4.81E-10,4.03E-10,4.64E-10
1457,Eu-149,S,5.0E-03,2.48E-09,1.94E-09,1.09E-09,6.99E-10,5.13E-10,4.27E-10,4.88E-10
1458,Eu-150,F,5.0E-03,3.14E-07,2.96E-07,2.02E-07,1.54E-07,1.30E-07,1.28E-07,1.34E-07
1459,Eu-150,M,5.0E-03,1.10E-07,1.07E-07,7.81E-08,5.81E-08,5.35E-08,5.37E-08,5.53E-08
1460,Eu-150,S,5.0E-03,7.37E-08,7.12E-08,5.25E-08,3.78E-08,3.40E-08,3.27E-08,3.41E-08
1461,Eu-150m,F,5.0E-03,9.97E-10,6.51E-10,2.77E-10,1.70E-10,8.76E-11,7.37E-11,9.42E-11
1462,Eu-150m,M,5.0E-03,1.64E-09,1.10E-09,5.27E-10,3.49E-10,2.38E-10,1.93E-10,2.27E-10
1463,Eu-150m,S,5.0E-03,1.73E-09,1.17E-09,5.60E-10,3.72E-10,2.57E-10,2.08E-10,2.44E-10
1464,Eu-152,F,5.0E-03,2.86E-07,2.63E-07,1.68E-07,1.20E-07,9.56E-08,9.33E-08,9.93E-08
1465,Eu-152,M,5.0E-03,1.10E-07,1.03E-07,7.02E-08,4.90E-08,4.31E-08,4.21E-08,4.41E-08
1466,Eu-152,S,5.0E-03,8.84E-08,8.25E-08,5.71E-08,3.94E-08,3.44E-08,3.25E-08,3.44E-08
1467,Eu-152m,F,5.0E-03,1.24E-09,8.28E-10,3.61E-10,2.20E-10,1.15E-10,9.56E-11,1.22E-10
1468,Eu-152m,M,5.0E-03,1.91E-09,1.27E-09,6.59E-10,4.23E-10,2.37E-10,2.17E-10,2.58E-10
1469,Eu-152m,S,5.0E-03,2.00E-09,1.34E-09,6.20E-10,4.01E-10,2.53E-10,2.09E-10,2.51E-10
1470,Eu-152n,F,5.0E-03,3.84E-11,2.69E-11,1.32E-11,8.31E-12,5.24E-12,4.51E-12,5.34E-12
1471,Eu-152n,M,5.0E-03,6.58E-11,4.44E-11,2.29E-11,1.47E-11,1.03E-11,8.72E-12,1.01E-11
1472,Eu-152n,S,5.0E-03,6.88E-11,4.64E-11,2.40E-11,1.54E-11,9.56E-12,8.07E-12,9.60E-12
1473,Eu-154,F,5.0E-03,3.81E-07,3.46E-07,2.13E-07,1.44E-07,1.11E-07,1.07E-07,1.15E-07
1474,Eu-154,M,5.0E-03,1.56E-07,1.43E-07,9.35E-08,6.29E-08,5.37E-08,5.13E-08,5.45E-08
1475,Eu-154,S,5.0E-03,1.35E-07,1.24E-07,8.35E-08,5.66E-08,4.86E-08,4.53E-08,4.83E-08
1476,Eu-154m,F,5.0E-03,2.34E-11,1.65E-11,8.18E-12,5.12E-12,3.31E-12,2.87E-12,3.37E-12
1477,Eu-154m,M,5.0E-03,3.34E-11,2.22E-11,1.10E-11,6.90E-12,4.68E-12,3.93E-12,4.61E-12
1478,Eu-154m,S,5.0E-03,3.46E-11,2.29E-11,1.14E-11,7.13E-12,4.85E-12,4.06E-12,4.76E-12
1479,Eu-155,F,5.0E-03,5.68E-08,5.04E-08,2.94E-08,1.83E-08,1.31E-08,1.24E-08,1.38E-08
1480,Eu-155,M,5.0E-03,2.63E-08,2.30E-08,1.45E-08,9.27E-09,7.63E-09,6.99E-09,7.59E-09
1481,Eu-155,S,5.0E-03,2.25E-08,1.93E-08,1.23E-08,8.10E-09,6.77E-09,5.98E-09,6.51E-09
1482,Eu-156,F,5.0E-03,1.49E-08,1.03E-08,4.84E-09,2.99E-09,1.78E-09,1.46E-09,1.79E-09
1483,Eu-156,M,5.0E-03,1.96E-08,1.44E-08,7.93E-09,5.43E-09,4.27E-09,3.51E-09,3.95E-09
1484,Eu-156,S,5.0E-03,2.07E-08,1.54E-08,8.62E-09,5.95E-09,4.78E-09,3.94E-09,4.41E-09
1485,Eu-157,F,5.0E-03,1.61E-09,1.08E-09,4.75E-10,2.91E-10,1.53E-10,1.27E-10,1.62E-10
1486,Eu-157,M,5.0E-03,2.52E-09,1.93E-09,9.20E-10,6.03E-10,3.60E-10,2.92E-10,3.55E-10
1487,Eu-157,S,5.0E-03,2.65E-09,2.02E-09,9.70E-10,6.38E-10,3.87E-10,3.14E-10,3.80E-10
1488,Eu-158,F,5.0E-03,2.69E-10,1.80E-10,8.26E-11,5.11E-11,3.04E-11,2.53E-11,3.10E-11
1489,Eu-158,M,5.0E-03,4.29E-10,2.86E-10,1.34E-10,8.59E-11,5.65E-11,4.69E-11,5.57E-11
1490,Eu-158,S,5.0E-03,4.47E-10,2.97E-10,1.40E-10,8.98E-11,5.94E-11,4.92E-11,5.84E-11
1491,Eu-159,F,5.0E-03,1.37E-10,8.75E-11,3.82E-11,2.41E-11,1.44E-11,1.23E-11,1.50E-11
1492,Eu-159,M,5.0E-03,2.16E-10,1.40E-10,6.35E-11,4.13E-11,2.72E-11,2.30E-11,2.71E-11
1493,Eu-159,S,5.0E-03,2.24E-10,1.45E-10,6.63E-11,4.32E-11,2.86E-11,2.42E-11,2.85E-11
1494,Gd-145,F,5.0E-03,1.11E-10,8.42E-11,4.18E-11,2.56E-11,1.53E-11,1.24E-11,1.52E-11
1495,Gd-145,M,5.0E-03,1.48E-10,1.09E-10,5.41E-11,3.36E-11,2.08E-11,1.69E-11,2.05E-11
1496,Gd-145,S,5.0E-03,1.52E-10,1.12E-10,5.55E-11,3.45E-11,2.15E-11,1.74E-11,2.11E-11
1497,Gd-146,F,5.0E-03,2.82E-08,2.20E-08,1.16E-08,7.57E-09,4.95E-09,4.25E-09,4.94E-09
1498,Gd-146,M,5.0E-03,2.69E-08,2.13E-08,1.29E-08,9.00E-09,7.62E-09,6.21E-09,6.86E-09
1499,Gd-146,S,5.0E-03,2.90E-08,2.31E-08,1.43E-08,1.01E-08,8.76E-09,7.08E-09,7.79E-09
1500,Gd-147,F,5.0E-03,2.19E-09,1.73E-09,8.84E-10,5.55E-10,3.29E-10,2.69E-10,3.27E-10
1501,Gd-147,M,5.0E-03,2.88E-09,2.25E-09,1.19E-09,7.83E-10,5.26E-10,4.19E-10,4.94E-10
1502,Gd-147,S,5.0E-03,2.97E-09,2.32E-09,1.24E-09,8.16E-10,5.55E-10,4.42E-10,5.20E-10
1503,Gd-148,F,5.0E-03,8.13E-05,7.44E-05,4.60E-05,3.16E-05,2.56E-05,2.53E-05,2.68E-05
1504,Gd-148,M,5.0E-03,3.13E-05,2.87E-05,1.90E-05,1.28E-05,1.13E-05,1.13E-05,1.18E-05
1505,Gd-148,S,5.0E-03,2.09E-05,1.83E-05,1.20E-05,7.72E-06,6.48E-06,6.20E-06,6.63E-06
1506,Gd-149,F,5.0E-03,2.78E-09,2.41E-09,9.95E-10,6.31E-10,3.83E-10,3.22E-10,3.90E-10
1507,Gd-149,M,5.0E-03,4.72E-09,3.59E-09,1.80E-09,1.28E-09,1.07E-09,8.46E-10,9.52E-10
1508,Gd-149,S,5.0E-03,4.48E-09,3.37E-09,1.95E-09,1.40E-09,1.19E-09,9.39E-10,1.05E-09
1509,Gd-150,F,5.0E-03,7.43E-05,6.82E-05,4.28E-05,2.99E-05,2.45E-05,2.42E-05,2.56E-05
1510,Gd-150,M,5.0E-03,2.74E-05,2.54E-05,1.71E-05,1.16E-05,1.04E-05,1.04E-05,1.09E-05
1511,Gd-150,S,5.0E-03,1.72E-05,1.53E-05,1.01E-05,6.53E-06,5.51E-06,5.33E-06,5.68E-06
1512,Gd-151,F,5.0E-03,7.49E-09,5.83E-09,3.02E-09,1.79E-09,1.09E-09,9.29E-10,1.11E-09
1513,Gd-151,M,5.0E-03,5.27E-09,4.15E-09,2.39E-09,1.58E-09,1.25E-09,1.02E-09,1.15E-09
1514,Gd-151,S,5.0E-03,5.49E-09,4.36E-09,2.57E-09,1.75E-09,1.44E-09,1.17E-09,1.31E-09
